"","V1","V2","V3","V4"
"74",0.384380563447316,0.115586623101204,0.0884455863118356,0.101733466661664
"75",0.000633927637040382,0.109725178258777,0.148827890335044,0.0269229140365834
"76",0.120385619212868,0.119342393166095,0.000848156318787723,0.0493458725692477
"77",0.00589340425094873,0.00117787800686184,0.147272745355378,0.0131053941802172
"78",0.461838128636799,0.612162564545607,0.283218311621622,0.131232448829589
"79",0.0141398860104563,0.222607013293936,0.0100263893956107,0.0970808122168932
"80",0.269782927566048,0.210939000292792,0.0669979350823869,0.0274301501760068
"81",0.192708747421766,0.0506090857630508,0.00153745130454623,0.118740332441039
"82",0.00212511946193251,0.209513724912237,0.020305372659486,0.0687431024049749
"83",0.105925421905981,0.0758286505329997,0.264206468647303,0.324027967389497
"84",0.0107872144063746,0.127001932231816,0.125106452799941,0.153998511290969
"85",0.00287221761583623,0.107522464058666,0.111154711578766,0.102779774288103
"86",0.222369878039237,0.104061719576235,0.447273641778624,0.0124675849299433
"87",0.122092096980972,0.278557168905279,0.0207677812471303,0.0667307914319068
"88",0.27800487014648,0.195003685715317,0.0913390803768082,0.764270896711737
"89",0.27342682742745,0.370918073596143,0.322124880324609,0.644053412263561
"90",0.0352035569312749,0.100998529772271,0.0704490128986273,0.38303743917727
"91",0.19604224021221,0.0146344529918561,0.0074534300367144,0.0346173436375587
"92",0.00855400848224023,0.292174933809809,0.0551960284706359,0.051097900963706
"93",0.260497204899985,0.291001265105065,0.0510121861269511,0.280978364548566
"94",0.00022280796085927,0.0175647505937561,0.141690388619456,0.0113771053722494
"95",0.115943785668318,0.0347177789867056,0.325443235473913,0.0815656535986728
"96",0.0496823094442532,0.0673660041866137,0.318549495785864,0.0215143687843411
"97",0.254964930346591,0.000394140053220809,0.119765784838897,0.0814381899510234
"98",0.0724684929325988,0.171600718137653,0.00255508086315798,0.00329094588969298
"99",0.0729152160824177,0.177114376988447,0.00187670890112381,0.0131080543267764
"100",0.129682761929209,0.0331664638887493,0.00133095388109418,0.00302465078380803
"101",0.0408904150986506,0.0234175415249953,0.218172887334369,0.110671570611343
"102",0.521805747411025,0.250017047881982,0.607237762862337,0.587696843976458
"103",0.25261735794356,0.259642100081963,0.606443569650485,0.0171254732015166
"104",0.431078354826133,0.903341563128496,0.52633669598322,0.181302356104012
"105",0.194060944719766,0.168975616898877,0.012139391714177,0.135434331258923
"106",0.26886800785141,0.550451161322203,0.618346637673782,0.244707446701831
"107",0.104740183972882,0.183248789585932,0.00493608723349365,0.0286161678229955
"108",0.252104455845361,0.0233455366470755,0.228168096972054,0.013660687573186
"109",0.420071141600755,0.28546489558921,0.403763319480714,0.00615438386861967
"110",0.234344763010113,0.595657229120505,0.629525614615546,0.120673508826829
"111",0.0262335171224253,0.0412186071498864,0.164113297340722,0.1883907243612
"112",0.296651795752474,0.166735362389266,0.0314715629382787,0.244002879265449
"113",0.559501213742252,0.266415881461185,0.160546199155175,0.402708932673614
"114",0.361937491326013,0.143448086614614,0.50126817642686,0.0468575215041929
"115",0.187061770637854,0.0646868416957111,0.0388732979146986,0.763604958524724
"116",0.262437185976967,0.0296239476368408,0.227024849417777,0.0107046696339783
"117",0.396709547410683,0.456655528916341,0.295607522691836,0.754947039934817
"118",0.498162020621446,0.0857609162409144,0.263391209691627,0.152642475318644
"119",0.0849210110629836,0.111093458579192,0.29437712955819,0.231921208875286
"120",0.0729591178890602,0.432644877490643,0.0704579504843925,0.0225983593746961
"121",0.246930796414544,0.00675611355024236,0.0076549622897146,0.165846937033535
"122",0.00208886304325595,0.194876642329774,0.0902158093386237,0.0662718918819177
"123",0.200224094445357,0.00753234635574421,0.0788481422929559,0.000995502402211228
"124",0.388399160232181,0.800854190098841,0.742342376279529,0.198144646308581
"125",0.181728814326798,0.0976194300616693,0.00244597249166638,0.285767118798582
"126",0.0634673088844789,0.410402120415356,0.227288773042967,0.134356317295527
"127",0.372170332517215,0.109346414833465,0.230787249380352,0.0166436953834659
"128",0.00695742186752482,0.0265590527033674,0.127473372335956,0.120974335656608
"129",0.810483670284182,0.972140176332917,0.90367225239689,0.36552272865952
"130",0.00047642004281221,0.00305786086868394,0.13736089264497,0.00150970313295352
"131",0.480140222968252,0.0489041434726498,0.112414315529205,0.56572485408357
"132",0.323357282977605,0.689341191945925,0.716504504884083,0.166767523669454
"133",0.00196481448502687,0.214938538470731,0.00355512075685587,0.0186473962786625
"134",0.213761058509725,0.0197790047729688,0.0408829089307392,0.0053767140114439
"135",0.00497848946817472,0.029575526740247,0.182361395431742,0.0189713899222421
"136",0.23856138960831,0.0210288969297652,0.03312635609821,0.0257336297002824
"137",0.00250080367143872,0.00230490626026319,0.119611298504007,0.0456169561604692
"138",0.105178673658274,0.207658165151498,0.0221237827187856,0.371002727399088
"139",0.30534601586351,0.608245469271821,0.247812931045494,0.383468564992265
"140",0.366787436135925,0.167127053932806,0.567276290047722,0.287700925342625
"141",0.0293972346747301,0.21795628945959,0.0727277404819756,0.239455263634494
"142",0.20783882769172,0.649227758962194,0.22101625811107,0.104801286416482
"143",0.185201846310788,0.307502595924441,0.0507106026130927,0.342581024900811
"144",0.183588148164136,0.455906324911756,0.275675017011051,0.406131567144988
"145",0.0169891626629532,0.0733839267046401,0.011456745495082,0.358245754960312
"146",0.167633283780862,0.66470261522201,0.280676140820364,0.105519765005337
"147",0.0310822174748846,0.0932729747916901,0.00339073398518887,0.361117561123819
"148",0.0251642834175116,0.0343284390762242,0.237228748354461,0.0357637128028357
"149",0.13395953435049,0.0168828328166253,0.293805212889558,0.0342783619489498
"150",0.268988601478397,0.130802567435857,0.0623168606241303,0.0161011694346604
"151",0.186457495419204,0.0341597704360981,0.00480500332465501,0.0364161756698878
"152",0.61495585478041,0.157227989946858,0.202954777098091,0.407652202799668
"153",0.00854210651185628,0.101790295786723,0.0761967515312811,0.210371136604108
"154",0.539899406052361,0.184391327102455,0.148132180623549,0.309115302737842
"155",0.000113824987628072,0.00898090033223122,0.0366214612870702,0.191154131095199
"156",0.204110564690427,0.0250569072054251,0.0129027800622045,0.0248842470316703
"157",0.0414135688447371,0.0156183806865131,0.22872815787956,0.0597132978981769
"158",0.596430755258111,0.407116425668861,0.261930332298539,0.806804462457417
"159",0.413201730293434,0.172432881935327,0.103588512390983,0.125474665561047
"160",0.149382048586309,0.036477019924515,0.338495430506565,0.0152843603055887
"161",0.247215813453953,0.103565302083241,0.0693636202853612,0.00261240098485257
"162",0.0445313688067817,0.00659971301211261,0.210775843075873,0.0609793097328745
"163",0.0511667800616506,0.105427374197098,0.26260215228271,0.162981165527757
"164",0.0348507187203076,0.018837366328542,0.209248652037771,0.0936960673780969
"165",0.00630170226425914,0.163672572734259,0.0999354776604296,0.1237103913853
"166",0.597822216964717,0.14968552017141,0.374954295317665,0.821651003266087
"167",0.204857514782136,0.20285454897237,0.0252504689403141,0.0647041810511211
"168",0.247318934508422,0.0647771088510082,0.368785503133647,0.0135618256219554
"169",0.415635495891624,0.193114460691313,0.0731043538099464,0.376509468851622
"170",0.0547327334462952,0.013994042314928,0.255127629857447,0.010165642762257
"171",0.89681043776076,0.850005701509913,0.706982077978122,0.575978993700248
"172",0.823273337420163,0.514350864944036,0.553907894380721,0.947773062756945
"173",0.119065996581087,0.26454560231665,0.234970061593791,0.414092134524819
"174",0.00822619506087112,0.0722697157653338,0.0326303552113382,0.285479048367136
"175",0.0407446385042071,0.0264859707383754,0.000481336285072134,0.506304722699012
"176",0.939646653262557,0.81795551355193,0.77455569247838,0.458458768866349
"177",0.232257986382167,0.0924239689300591,0.0301535928477256,0.0223719989391269
"178",0.329227557180331,0.360320846473745,0.109456498222054,0.507346027510252
"179",0.289011707434588,0.485239208545542,0.168272509155633,0.447134745204879
"180",0.156862939326815,0.049481676124166,0.371664052769244,0.0285176695692718
"181",0.642694263936742,0.434019225854277,0.373434000038626,0.150272393028234
"182",0.00328080984610099,0.0586722826148101,0.153271995398222,0.0581830964114231
"183",0.099080062261055,0.293576314993052,0.433403355085654,0.0979563462379761
"184",0.683600942599983,0.258264632850505,0.558639664118088,0.229098729592055
"185",0.160299905718826,0.0913390711188999,0.00413851997737309,0.034579528400944
"186",0.272810560746365,0.00747283403838549,0.2190711966185,0.0983819629490878
"187",0.130681140341869,0.286154819400581,0.138855513374481,0.481065209607792
"188",0.487464097018729,0.141524583963434,0.256080559822434,0.942163580704078
"189",0.0119453259293139,0.229623494210177,0.204419584236486,0.0407491400010193
"190",0.745820121293086,0.383104316746751,0.7661357058829,0.325854823977056
"191",0.042588551497697,0.127086829977401,0.0012045714553227,0.284923064510154
"192",0.0146402637411948,0.0411580613536526,0.161282460174614,0.127215869155558
"193",0.0901348997928267,0.476755821018386,0.0964119689395283,0.0428070086573972
"194",0.398236819807984,0.529844382491183,0.369054856308959,0.695455259284011
"195",0.0103704646587028,0.0249146637570417,0.126427536863608,0.149321942554414
"196",0.0316265958362246,0.372907310394827,0.279152462074455,0.0165424985817114
"197",0.0777830442935735,0.00880811179423883,0.0271273932253293,0.629510007466116
"198",0.468961928426228,0.733044763482994,0.707303704009022,0.0281792776064122
"199",0.0282451614279158,0.0121792784042924,0.212920526345984,0.0354885835097186
"200",0.45360543318348,0.068153462443558,0.339764713259103,0.160066329021318
"201",0.000158563262584789,0.155875192948587,0.0157293567706823,0.0896549931230339
"202",0.135388188629056,0.249504111529477,0.0172581267313732,0.0674665794052024
"203",0.0409138280766639,0.170771581629485,0.000658361707271966,0.147051129076743
"204",0.00264794156207677,0.175432308178058,0.00878160673579932,0.0991873362393809
"205",0.0687628467660907,0.527042743065239,0.155852179468222,0.0185860100631996
"206",0.0671678174030297,0.0254205030118368,0.249752346561523,0.13091506651462
"207",0.0588913071502472,0.166878181881491,0.235016904384455,0.243899318006137
"208",0.0887764258942656,0.307615334629029,0.0311278601544117,0.174203997325262
"209",0.12054652924247,0.482195216272829,0.109301751302545,0.00619914317480617
"210",0.0302264191529723,0.205187209592419,0.0484715606427364,0.256585379320766
"211",0.0192217427620216,0.352559922875876,0.0888905157357901,0.0523969392915725
"212",0.108213075134178,0.182536277172618,0.230152358132125,0.421527947269867
"213",0.180795114329787,0.0223769653737276,0.0049041427760558,0.0265788326088402
"214",0.0244615954756276,0.0548029026593777,0.134472144622338,0.242440710778354
"215",0.471273575730572,0.1741248540478,0.341301530422308,0.0439352845306361
"216",0.144761187019435,0.168720465407628,0.00836448564300811,0.0430925743063199
"217",0.113546352439545,0.235011267629683,0.0108560337188004,0.0777210957337474
"218",0.153894834955652,0.516599022812062,0.178111210263897,0.242965762212062
"219",0.00368802588050307,0.117264953184244,0.0769168826757541,0.149143236240306
"220",0.395203757735938,0.0458603755977991,0.174472348094331,0.087054329783691
"221",0.246586128686196,0.0875093882818568,0.0915739421084408,0.8442150009329
"222",0.243956585656314,0.24800785068802,0.459090865342348,0.437208165547764
"223",0.294644950794174,0.0828375876855516,0.220590738405678,0.00102112070218235
"224",0.606971009798194,0.343482723697643,0.763371517879933,0.231006391737197
"225",0.0724032569808392,0.166364338935976,0.276536818993827,0.234943513685141
"226",0.0229534303455369,0.149649257452774,0.0151899534287156,0.272044029853026
"227",0.0829179801475854,0.249594723620415,0.00981282844315943,0.0815436192423012
"228",0.307435211877244,0.74133138349143,0.315198447954293,0.194520699316938
"229",0.166487105614938,0.0966490252931077,0.0039654569924572,0.0523495100019175
"230",0.0668739339385901,0.224477193197046,0.00491372477027311,0.0862970008149627
"231",0.646566971984666,0.523590806558808,0.308832058796851,0.337139398271973
"232",0.22918773446899,0.0199273281462673,0.0892504113336507,0.00215291564383244
"233",0.294138518645534,0.435910894567427,0.614600270316991,0.331348989992573
"234",0.336549648943265,0.0972620737864281,0.0720748820769956,0.0629114974614151
"235",0.0454383621053293,0.134323935531729,0.177579446045704,0.274711578702987
"236",0.384659109952508,0.0331216823784343,0.31172593520983,0.3072638599975
"237",0.113701817492901,0.263241876634092,0.286011566478325,0.343098372245292
"238",0.0214384350106256,0.00314477581932445,0.0950511873239157,0.243475898247712
"239",0.000785549426560513,0.000655266595522041,0.124027119881332,0.00861331509617088
"240",0.153349366907688,0.638326335364181,0.299743987351641,0.124677046773273
"241",0.0864251440194276,0.482215694350076,0.335276276434167,0.0881370749718569
"242",0.0825573272237022,0.0170734390035903,0.162312193054897,0.364782614823895
"243",0.404906396647899,0.363424096330161,0.148664225172353,0.110138503972731
"244",0.296228380374419,0.0928006926150676,0.118896403837286,0.00546020930237527
"245",0.0268954289531011,0.312921963650691,0.0767425441691742,0.122116997005447
"246",0.177701481227796,0.603514921834745,0.197093714902775,0.14288516960318
"247",0.00889568052197537,0.055973603811634,0.169226531034989,0.0828278513241069
"248",0.00835169724109506,0.316964531719529,0.0878136909207542,0.0333286083067798
"249",0.312901737003699,0.35671480481881,0.499173030600314,0.542672671172975
"250",0.233843061657705,0.620983921059408,0.219999345595381,0.225591954520294
"251",0.180290829823315,0.00543560501360757,0.0197197444211847,0.00574474919214618
"252",0.0339960106655178,0.0483368082822233,0.121614230783642,0.314801667291676
"253",0.00774747771790555,0.0446463993037985,0.165810737496729,0.07413840131563
"254",0.0273120630062873,0.122208668758166,0.156552546295185,0.218899674437968
"255",0.360643474765363,0.849713518983335,0.664353245920381,0.0567053680322816
"256",0.122963557680946,0.174828679163177,0.415871669822906,0.167370240705305
"257",0.470595861730898,0.10698480643881,0.258725313458022,0.0875581844001483
"258",0.108489933738966,0.0207616522786381,0.297811839805214,0.052338717516676
"259",0.33350090544131,0.306122537234395,0.0751799462860285,0.253113142858926
"260",0.254607792086439,0.0306549088880607,0.260788752416469,0.0141406525794864
"261",0.0124618409719657,0.365675343922324,0.0668429124327787,0.00670591789078298
"262",0.00743357778917114,0.014171421766685,0.18481571924061,0.00942344809113274
"263",0.0212392458097907,0.282150716225315,0.098867395054558,0.129015588249127
"264",0.151115106441041,0.0747784634882258,0.375876070083844,0.183270020304394
"265",0.563584508821361,0.460944449859158,0.309584798214014,0.849840784701065
"266",0.0681857487575284,0.227851959651352,0.00554344811745986,0.0280763710230306
"267",0.302019296989203,0.460156078576003,0.468497287480129,0.530291125295073
"268",0.296750335774588,0.0496341060730232,0.0345142188348999,0.0914021235596497
"269",0.116355905065613,0.130635014494673,0.417851435241271,0.100934183193706
"270",0.109238093348603,0.2007373982642,0.0388199079969637,0.46175584771293
"271",0.410498783291958,0.067110543335135,0.180875524370248,0.864659163891504
"272",0.12721650538533,0.0680738150893087,0.36762988997575,0.126356797631921
"273",0.330170102471868,0.438701242444785,0.710253969999222,0.0179334502751434
"274",0.309633458777671,0.0264412272602731,0.306568241080506,0.322968871788047
"275",0.401966217378823,0.0822102386690696,0.0590166141179019,0.2692062622493
"276",0.86229999916236,0.371688700010739,0.453078969162343,0.68801198918159
"277",0.000927921169003542,0.0442123827521044,0.14639207254849,0.0333026369855271
"278",0.442656269183425,0.200250248176203,0.624277932894013,0.273968971791543
"279",0.31283798441272,0.0967865467278734,0.0260454435164962,0.230353728372772
"280",0.335493833102666,0.411116734353157,0.122417686934275,0.125437044695962
"281",0.175467143418347,0.312947776182488,0.516612206542894,0.189057075838232
"282",0.195661617395835,0.043439654981228,0.0158516265842746,0.0121109488101371
"283",0.0910159395002261,0.0490009435745977,0.136902697510341,0.502590773172762
"284",0.00578273442275676,0.00140906170530691,0.123348557801774,0.0610815020532955
"285",0.156057542048991,0.124012145254071,0.00533371090119072,0.0445009996989226
"286",0.179241666282675,0.0422127686339183,0.000593526889897978,0.0996603069386643
"287",0.506870866506604,0.321961201163106,0.513591288488234,0.0309972645313233
"288",0.107559262552942,0.29252778168342,0.460794601772276,0.0836375668555497
"289",0.277633702946099,0.0242402828607529,0.0289898087817153,0.0846444910202728
"290",0.43917855604615,0.0585506392368524,0.0711120147018507,0.500512847667682
"291",0.231342125080365,0.0726968302181036,0.00577678675167903,0.204421950437174
"292",0.400943417884768,0.183847018737387,0.168301036096829,0.0361981820108178
"293",0.554584350217309,0.690105379174155,0.747047539769255,0.581081459275673
"294",0.344842651028171,0.0132122985063255,0.206170911959182,0.148658751414713
"295",0.48003276689118,0.232775143705573,0.430842071349504,0.0328378756289927
"296",0.183038752983665,0.387553427146968,0.25610971457081,0.476246013845442
"297",0.0352118098703506,0.00641342265398466,0.154731703472741,0.173443069591682
"298",0.259279011984328,0.218228940000645,0.105560679982646,0.00125084407418855
"299",0.948689016950584,0.549906371347383,0.720002610573738,0.805162224640308
"300",0.122986717665974,0.523185319043415,0.1497139814195,0.13655758507806
"301",0.0241937028802522,0.149677057708314,0.171638152291991,0.173161713177932
"302",0.510196155052586,0.484113989886611,0.542115740540052,0.797187697871501
"303",0.0217692475992033,0.00015034562654317,0.170514937313666,0.000460722212762884
"304",0.0763406707369063,0.0577460674274733,0.0554606011625558,0.583108594816866
"305",0.0104538120228591,0.0931156825106056,0.243064925755724,0.0107449563124996
"306",0.214698972523634,0.167568632732042,0.510184916421034,0.00596099147823239
"307",0.00358575232968345,0.276786803848488,0.0664824903876334,0.0338885890481345
"308",0.147311381646162,0.107555693415636,0.446553066585933,0.0258043298859245
"309",0.0760200013072199,0.0383022679528605,0.114367681023896,0.490297280223602
"310",0.441486253525045,0.0506278862799894,0.336111702461202,0.261241708442002
"311",0.0459013594233331,0.0314463742597455,0.263802354918635,0.0488863036297203
"312",0.260352999641217,0.0220855695123455,0.311918360972677,0.128667269608088
"313",0.264964797536034,0.173624493220233,0.0415791121103768,0.0619105773185519
"314",0.0418076506426587,0.00644039314370254,0.171515482101621,0.155945077900707
"315",0.128657597564814,0.0366941141579597,0.341426177661464,0.0398944829140794
"316",0.532652483316999,0.087611591855339,0.18660689002515,0.269752158929853
"317",0.319797450639354,0.224226969308574,0.0581802609023449,0.143478301170895
"318",0.160340375605808,0.287186513701499,0.0918525977036725,0.507616289790399
"319",0.601473609086595,0.171220596717726,0.466730231382779,0.204781849733712
"320",0.455794016535626,0.0398063976616261,0.113486950805143,0.655694744917126
"321",0.0189658733190117,0.0368567726869649,0.250619859685719,0.000396171615667448
"322",0.482516069786579,0.0999772946756235,0.0930400513997927,0.441890685173081
"323",0.0744742560376733,0.443050402846831,0.148942330553947,0.147776254923744
"324",0.221913953137978,0.642055233025583,0.218325967951013,0.14416391046884
"325",0.298833725691738,0.0515375626681534,0.261842022848283,0.640675402420878
"326",0.667506484091547,0.186180322511635,0.302824772611619,0.86547328796198
"327",0.338445656055415,0.480555543191101,0.140948270770319,0.223107062266704
"328",0.0214482060541969,0.050449361450415,0.0791534144259836,0.324515148566822
"329",0.171063717359917,0.431048561413229,0.0855518425534017,0.201936886221195
"330",0.0589125238358134,0.0186806085433761,0.219054178381438,0.155500613994899
"331",0.491868087264746,0.100174259356017,0.0988001644420547,0.451759849916383
"332",0.282287067770442,0.00344758006163633,0.158937718345562,0.0952533555736269
"333",0.0653574406064994,0.14911270452741,0.217323031189433,0.297195772899375
"334",0.362838290257754,0.260857997411362,0.667757608297619,0.201114359632151
"335",0.801289033484647,0.807789434962396,0.998876882616882,0.360102217760242
"336",0.433164283613278,0.0463403417081693,0.211957701924659,0.1393105355108
"337",0.0102298738070965,0.0914671862412957,0.0161166020339013,0.289934890493362
"338",0.0713721510576572,0.010490879267038,0.0838007409004909,0.499020998716949
"339",0.141369641722961,0.43910868588001,0.4933043787324,0.115594898340267
"340",0.407588921055196,0.598982064914338,0.63191235057299,0.502757665082822
"341",0.200046263344069,0.0258387265605963,0.00823428271493874,0.0353468786050833
"342",0.0580507957585954,0.00404130949219283,0.219308106169667,0.0400874225278404
"343",0.248904500474371,0.00241835166615951,0.0286516474459765,0.0768582869928862
"344",0.262017914659928,0.0917211814878948,0.464658374959071,0.0778442307441507
"345",0.46102279305591,0.0353468194272272,0.107896294236366,0.471189012361365
"346",0.621785354671462,0.89032902185415,0.545357188850485,0.391434596142996
"347",0.0769279025873551,0.0873152491724641,0.329316302360713,0.115525989544537
"348",0.36444471520858,0.148368360709793,0.147910385217866,0.0233344948143962
"349",0.144249703245485,0.428148931625606,0.091121005869598,0.221330630807472
"350",0.0350529710027767,0.123129671834569,0.23629925606046,0.141222420268898
"351",0.0693069762147219,0.248892285572542,0.399415752550817,0.0520855474973435
"352",0.0819429701013083,0.257360745833199,0.215850817551398,0.317608348786437
"353",0.377406256086336,0.100018524019098,0.0807990407971985,0.106712970000904
"354",0.0157121565755525,0.256951632916633,0.017285898549485,0.0756183091402336
"355",0.507662538150939,0.448768148729589,0.774706155240089,0.0699250578455684
"356",0.233222592317426,0.045951814911635,0.0321702153634126,0.0171575115134972
"357",0.005055801988954,0.0207900319855878,0.179062485957202,0.0144879524692406
"358",0.43456026064313,0.312974983018286,0.169550683381245,0.0843469664532791
"359",0.24918493200635,0.0982399870133625,0.0183948293609311,0.0935199962773258
"360",0.754961267930255,0.427532762694007,0.795812671065744,0.601518634369202
"361",0.00785658986580997,0.00698566740037039,0.165863953452386,0.0214785775813373
"362",0.20747244211853,0.0163590793050565,0.0185513844450341,0.0192162502476147
"363",0.0549448660334786,0.0366609330996965,0.190681950783108,0.254235081990898
"364",0.0690249077338523,0.0309128403945773,0.173405326722072,0.332498012343081
"365",0.641161978525478,0.216721912434634,0.417761931204678,0.907206436989248
"366",0.0195953146295928,0.16486120249441,0.249077220668839,0.0515048109044031
"367",0.511505054398133,0.0919993482920096,0.394906662960959,0.233223907345499
"368",0.00190462640520365,0.0739887197142997,0.192532361913675,0.00612846070445381
"369",0.0173133629803873,0.035059620288278,0.190832093486628,0.0837205914718799
"370",0.368198391626811,0.385142303330462,0.752432214751146,0.108043351604414
"371",0.22831585549338,0.488395776622545,0.145292079585586,0.0197808052805913
"372",0.0329012272077077,0.10928455258765,0.0159011086162812,0.37892765906417
"373",0.0235324922448229,0.0943035910387821,0.00552188057554641,0.343245919989702
"374",0.360095259437209,0.623169745383828,0.228392762608822,0.149907570240391
"375",0.218650316303725,0.0219137827211844,0.291921157016738,0.0329262455723226
"376",0.100291274808714,0.446708155081266,0.221820542642783,0.217816396252455
"377",0.360083669052853,0.200321999317075,0.156525162592571,0.017567321919504
"378",0.0198864710614876,0.183067011219342,0.206744188454512,0.0969726246420249
"379",0.0263406829079048,0.343023221556277,0.155077585945194,0.0819084276529682
"380",0.809698335777951,0.440284880901094,0.474742631157475,0.332907704021038
"381",0.0545057379523492,0.194387865246129,0.232498209910779,0.223343548214042
"382",0.0347302706403034,0.0346154766131432,0.149814612979077,0.252737628532071
"383",0.011915563175457,0.310930050032541,0.128741601528141,0.0473751454431247
